url,title,price,condition,review_index,review_text,review_likes,review_stars,review_date
https://www.mercadolibre.com.mx/telefono-movil-basico-con-doble-sim-doble-modo-de-espera-t/p/MLM2005784636#reviews,"Basic Phone Dual Analog Dual Standby 32mb/32ram Three Proof Phone With Flashlight, Large Battery, Reverse Charging",CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/celular-android-gt20-pro-de-656-en-plateado/p/MLM2004249374#reviews,Celular Android Gt20 Pro De 6.56 En Negro,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/-telefonos-inteligentes-android-baratos-camon-30-premier/p/MLM2006344972#reviews,Android Celulares Camon 30 Premier 5.0 Pulgadas Barato Ram1gb Y Rom16gb Negro,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/sj-android-celulares-s22-50-pulgadas-barato-ram512mb-y-rom4gb-negro/p/MLM2003343669#reviews,Teléfonos Inteligentes Android Baratos S22+ 5.0 En Ram512mb Y Rom4gb Negro,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/smartphone-barato-s24-ultra-3g-ram-1-gb-rom-8-gb-roxo/p/MLM2005313048#reviews,Smartphone S24 Ultra 6.8 Pulgadas 16 Gb Rom 1 Gb Ram Andriod Amarillo,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/android-celulares-4g-s24-ultra-66-pulgadas-barato-ram3gb-y-rom64gb-gris/p/MLM2001997020#reviews,Teléfonos Inteligentes Android Baratos 4g S24 Ultra 6.6 Pulgadas Ram3gb Rom64gb Gris,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/13-android-celulares-m6-pro-50-pulgadas-barato-ram1gb-y-rom8gb-verde/p/MLM2002759575#reviews,Android Celulares M6 Pro 5.0 Pulgadas Barato Ram1gb Y Rom8gb Verde,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/telefonos-inteligentes-android-baratos-4g-s24-ultra-66-pulgadas-ram3gb-rom64gb-dorado/p/MLM2001845249#reviews,Android Celulares 4g S24 Ultra 6.6 Pulgadas Barato Ram3gb Y Rom64gb Dorado,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/ulefone-ulefone-power-armor-13-dual-sim-256-gb-negro-8-gb-ram/p/MLM2006426160#reviews,Ulefone Ulefone Power Armor 13 Dual Sim 256 Gb Negro 8 Gb Ram,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/android-mobile-i15-pro-max-63-ram-barata-de-1-gb-y-rom-de-1/p/MLM2014262325#reviews,Android Mobile I15 Pro Max 6.3 Ram Barata De 1 Gb Y Rom De 1,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/android-smart-phones-m6-plus-626-in-ram2gb-and-rom16gb/p/MLM2019039968#reviews,Teléfonos Inteligentes Android M6 Plus 6.26 En Ram2gb Y Rom16gb,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/android-celulares-i13promax63pulgadas-barato-ram1gb-rom8gb-blanco/p/MLM2002000376#reviews,Teléfonos Inteligentes Android Baratos I13 Pro Max 6.3 En Ram1gb Y Rom8gb Verde,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/cheap-android-smartphones-reno9-pro-649-in-ram2mb-and-rom16/p/MLM2004182917#reviews,Celular Android Reno9 Pro De 6.49 Pulgadas Ram2gb Y Rom16gb Oro,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/smartphone-plateado-pova-5-pro-649-pulgadas-16-gb-rom-2-gb-ram-andriod/p/MLM2001845209#reviews,Celular Android Pova 5 Pro De 6.49 Pulgadas Ram2gb Y Rom16gb Plateado,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/sj-sroje-telefonos-inteligentes-android-baratos-s23-ultra-amarillo-crema-61-en-1gb-ram-8gb-rom/p/MLM2009966114#reviews,Teléfonos Inteligentes Android Baratos S23 Ultra Amarillo Crema 6.1 En 1gb Ram 8gb Rom,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/telefono-barato-android-i15-pro-max-63-blanco/p/MLM2007580582#reviews,Teléfonos Inteligentes Android Baratos I15 Pro Max 6.3 En Ram1gb Y Rom16gb Blanco,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/waterproof-children-watch-sos-phone-use-sim-card-ip67-kid/p/MLM2011283866#reviews,Reloj De Regalo Para Niños Sos Phone Use Tarjeta Sim Ip67 Re,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/cheap-f6-pro-66-smartphones-in-gray/p/MLM2003893184#reviews,Android Celulares F6 Pro 6.6 Pulgadas Barato Ram1gb Y Rom16gb Gris,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/13-telefono-inteligente-android-barato-i14-mini-50-pulgadas-negro/p/MLM2002756725#reviews,Teléfono Inteligente Android Barato I14 Mini 5.0 Pulgadas Negro,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/2025-telefono-celular-q1-2g-desbloqueado-con-doble-sim-con-tamano/p/MLM2013766486#reviews,Teléfono Celular Q1 2g Desbloqueado Con Doble Sim Con Tamaño,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/sj-telefonos-inteligentes-android-baratos-s23-50-pulgads-ram1gb-y-rom8gb-negro/p/MLM2004239302#reviews,Teléfonos Inteligentes Android Baratos S23+ 5.0 En Ram1gb Y Rom8gb Negro,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/qw-telefono-barato-android-reno9-pro-52-ram-1gb-rom-8gb-ouro/p/MLM2003757641#reviews,Teléfonos Inteligentes Android Baratos Reno8 Pro 4.66 En Ram512mb Y Rom4gb Dorado,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/android-celulares-m6-plus-626-pulgadas-barato-ram2gb-y-rom16gb-purpura/p/MLM2015086743#reviews,Teléfonos Inteligentes Android M6 Plus 6.26 En Ram2gb Y Rom16gb,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count#reviews,Aiek A8 Pro-a 3.0-inch Mini 3g Red Phone 2+16g Android 9.0 Niños Teléfono Móvil Regalo De Cumpleaños Dar Pegatinas,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count#reviews,"Teléfono Para Ancianos Flip 4g De Doble Pantalla, Teclado Grande, Volumen Alto, Sos, Cámara, Gris",CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/apple-iphone-14-pro-max-128gb--grado-bueno-con-bandeja-sim/up/MLMU3144746870#reviews,Apple Iphone 14 Pro Max 128gb - Grado Bueno Con Bandeja Sim Lila,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/infinix-smart-7-64gb-4gb-ram-color-verde/p/MLM29195477#reviews,Infinix Smart 7 64GB 4GB ram Color Verde,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/asus-rog-phone-5s-zs676ks-dual-sim-128-gb-phantom-black-12-gb-ram/p/MLM18528563#reviews,Asus ROG Phone 5s ZS676KS Dual SIM 128 GB phantom black 12 GB RAM,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/apple-iphone-16-512-gb-negro-excelente-reacondicionado/p/MLM2000034887#reviews,Apple iPhone 16 (512 GB) - Negro - Excelente (Reacondicionado),CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/apple-iphone-15-plus-256-gb-negro/p/MLM27172688#reviews,Apple iPhone 15 Plus (256 GB) - Negro,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/apple-iphone-15-128gb-negro/up/MLMU3168702283#reviews,Apple Iphone 15 (128gb) Negro Negro,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/apple-iphone-14-128-gb-azul-nuevo-con-caja-abierta/p/MLM2015821355#reviews,Apple iPhone 14 (128 Gb) - Azul (Nuevo con caja abierta),CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/apple-iphone-16-pro-512-gb-titanio-del-desierto-nuevo-con-caja-abierta/p/MLM2015833281#reviews,Apple iPhone 16 Pro (512 GB) - Titanio del desierto (Nuevo con caja abierta),CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/apple-iphone-16-256-gb-negro-nuevo-con-caja-abierta/p/MLM2016214140#reviews,Apple iPhone 16 (256 GB) - Negro (Nuevo con caja abierta),CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/apple-iphone-16-128gb-color-blanco/p/MLM47644218#reviews,Apple iPhone 16 128gb Color Blanco,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/iphone-16-pro-max-de-256gb-esim-color-black-titanium-color-negro/p/MLM47769283#reviews,iPhone 16 Pro Max De 256gb Esim Color Black Titanium Color Negro,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/iphone-11-pro-max-512-gb-verde-medianoche-excelente-reacondicionado/p/MLM2000129544#reviews,iPhone 11 Pro Max 512 GB verde medianoche - Excelente (Reacondicionado),CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/apple-iphone-16-plus-256-gb-verde-azulado-nuevo-con-caja-abierta/p/MLM2016212218#reviews,Apple iPhone 16 Plus (256 GB) - Verde azulado (Nuevo con caja abierta),CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/apple-iphone-15-pro-max-512-gb-titanio-azul-nuevo-con-caja-abierta/p/MLM2016209276#reviews,Apple iPhone 15 Pro Max (512 GB) - Titanio Azul (Nuevo con caja abierta),CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/poco-c65-4g-lte-gsm-256gb-8gb-50mp-triple-camara-674-o/p/MLM2011092493#reviews,Xiaomi Poco C65 8 Gb/128 Gb 4g (lte) Azul,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/apple-iphone-15-256-gb-azul-excelente-reacondicionado/p/MLM2000039397#reviews,Apple iPhone 15 (256 GB) - Azul - Excelente (Reacondicionado),CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/cheap-android-smartphones-m13-pro-626-in-black-ram2gb-rom16/p/MLM2004325030#reviews,Teléfonos Inteligentes Android Baratos M13 Pro 6.26 En Ram2gb Y Rom16gb Negro,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/telefonos-inteligentes-android-baratos-s23-negro-50-en-512mb-ram-4gb-rom/p/MLM2004574095#reviews,Teléfonos Inteligentes Android Baratos S23+ 5.0 En Ram1gb Y Rom8gb Rosa,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/telefonos-inteligentes-android-baratos-4g-i14-pro-max-63-pulgadas-ram2gb-y-rom16gb-verde/p/MLM2007808061#reviews,Teléfonos Inteligentes Android Baratos 4g I14 Pro Max 6.3 Pulgadas Ram2gb Y Rom16gb Verde,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/apple-iphone-15-pro-max-512-gb-titanio-azul-excelente-reacondicionado/p/MLM2000116466#reviews,Apple iPhone 15 Pro Max (512 GB) - Titanio Azul - Excelente (Reacondicionado),CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/13-telefonos-inteligentes-android-baratos-m13-pro-blanco-653-en-1gb-ram-8gb-rom/p/MLM2002763113#reviews,Teléfonos Inteligentes Android Baratos M13 Pro Verde 6.53 En 1gb Ram 8gb Rom,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/apple-iphone-12-mini-64-gb-azul-bateria-100-caja-original/up/MLMU3173736069#reviews,Apple Iphone 12 Mini 64 Gb Azul Bateria 100% Caja Original Azul,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/apple-iphone-13-128gb-blanco-estelar-grado-a/up/MLMU3148198173#reviews,Apple Iphone 13 128gb Blanco Estelar Grado A Blanco,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/iphone-5c-8-gb-verde/p/MLM6007279#reviews,iPhone 5c 8 GB verde,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/apple-iphone-16e-128-gb-negro-nuevo-con-caja-abierta/p/MLM2015836855#reviews,Apple iPhone 16e (128 GB) - Negro (Nuevo con caja abierta),CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/apple-iphone-16-pro-128gb-blanco-titanio-nuevo-con-caja-abierta/p/MLM2016217010#reviews,Apple iPhone 16 Pro (128gb) - Blanco Titanio (Nuevo con caja abierta),CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/apple-iphone-11-64-gb-negro-nuevo-con-caja-abierta/p/MLM2016189890#reviews,Apple iPhone 11 (64 GB) - Negro (Nuevo con caja abierta),CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/apple-iphone-16-pro-max-512-gb-titanio-natural-excelente-reacondicionado/p/MLM2000106672#reviews,Apple iPhone 16 Pro Max (512 GB) - Titanio natural - Excelente (Reacondicionado),CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/7-android-celulares-4g-hot-30-653-pulgadas-barato-ram3gb-y-rom64gb-verde/p/MLM2003260984#reviews,Celular Android 4g Hot 30 De 6.53 Pulgadas Ram3gb Y Rom64gb Negro,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/mktel-m2023-feature-phone-dual-sim-dual-standby/up/MLMU3180525217#reviews,Mktel M2023 Feature Phone Dual Sim Dual Standby Gris,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/sj-celular-android-ip13-pro-3g-4g-dorado-de-466-en-ram8gb-y-rom512gb/p/MLM2005813752#reviews,Teléfonos Inteligentes Android Baratos Ip13 Pro 4.66 En Ram512mb Y Rom4gb Blanco,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/telefono-android-barato-i13-pro-max-63-pulgadas-dorado/p/MLM2005155803#reviews,Móviles Android I13 Pro Max 6.3 Pulgadas Barat Ram1 Gb Ro,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/apple-iphone-15-plus-128gb-rosa-reacondicionado-estetica-de-9-bateria-de-8090-celular-grado-a-usa-esim/up/MLMU1323317436#reviews,Apple Iphone 15 Plus 128gb Rosa Reacondicionado Estética De 9 Batería De 80-90% Celular Grado A Usa Esim Rosa,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/moto-g62-5g-dual-sim-128-gb-frosted-blue-4-gb-ram/p/MLM19667015#reviews,Moto G62 5G Dual SIM 128 GB frosted blue 4 GB RAM,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/iphone-11-pro-max-64-gb-gris-espacial-bueno-reacondicionado/p/MLM2000125628#reviews,iPhone 11 Pro Max 64 GB gris espacial - Bueno (Reacondicionado),CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count#reviews,Aiek A8 Pro-a 3.0-inch Mini 3g Red Phone 2+16g Android 9.0 Niños Teléfono Móvil Regalo De Cumpleaños Dar Pegatinas,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count#reviews,"Teléfono Para Ancianos Flip 4g De Doble Pantalla, Teclado Grande, Volumen Alto, Sos, Cámara, Gris",CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/celular-android-i15-pro-de-50-en-purpura/p/MLM2002430407#reviews,Android Celulares I15 Pro 5.0 Pulgadas Barato Ram1gb Y Rom8gb Dorado,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/13-telefonos-inteligentes-android-baratos-4g-s24-ultra-66-pulgadas-ram3gb-rom64gb-verde-oscuro/p/MLM2003258888#reviews,Android Celulares 4g S24 Ultra 6.6 Pulgadas Barato Ram3gb Y Rom64gb Negro,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/smartphone-i14-pro-max-61-pulgadas-16-gb-rom-1-gb-ram-andriod-purpura/p/MLM2002573086#reviews,Smartphone I14 Pro Max 6.1 Pulgadas 16 Gb Y Rom 1 Gb Ram Andriod,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/telefonos-inteligentes-android-3g-i14-pro-max-61-pulgadas-de-ram1gb-y-rom8gb-dorado/p/MLM2002425809#reviews,Celular Android I14 Pro Max 6.1 Pulgadas 3g Ram1gb Rom8gb Dorado,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/apple-iphone-15-plus-128gb-negro-reacondicionado-estetica-de-9-bateria-de-8090-celular-grado-a-usa-esim/up/MLMU1474088258#reviews,Apple Iphone 15 Plus 128gb Negro Reacondicionado Estética De 9 Batería De 80-90% Celular Grado A Usa Esim Negro,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/xiaomi-12x-dual-sim-128-gb-gris-8-gb-ram/p/MLM19050501#reviews,Xiaomi 12X Dual SIM 128 GB gris 8 GB RAM,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/apple-iphone-12-256-gb-negro/p/MLM16163658#reviews,Apple iPhone 12 (256 GB) - Negro,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/samsung-galaxy-z-fold6-dual-sim-256-gb-12-gb-ram-azul-marino/p/MLM40566688#reviews,Samsung Galaxy Z Fold6 Dual Sim 256 Gb 12 Gb Ram Azul Marino,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/13-telefonos-inteligentes-android-baratos-f6-pro-66-pulgadas-ram1gb-rom16gb-negro/p/MLM2002919704#reviews,Android Celulares F6 Pro 6.6 Pulgadas Barato Ram1gb Y Rom16gb Negro,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/telephoto-lensfor-samsung-cellphones-phone-zoom-lens-2x-lens/p/MLM2001849545#reviews,Teleobjetivo: Teléfono Inteligente Con Zoom De Doble Lente Y,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/asus-rog-phone-5s-5g-512gb-dual-sim-18gb-ram-snapdragon-888/p/MLM23339884#reviews,Asus Rog Phone 5s 5g 512gb Dual Sim 18gb Ram Snapdragon 888,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/apple-iphone-12-128-gb-blanco-con-caja-original-open-box/up/MLMU3138409155#reviews,Apple Iphone 12 128 Gb Blanco Con Caja Original (open Box) Blanco,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/apple-iphone-12-pro-max-128-gb--grafito-att/up/MLMU3105021264#reviews,Apple Iphone 12 Pro Max (128 Gb) - Grafito /at&t Gris Grafito,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/smartphone-4g-gris-i15-pro-max-679-pulgadas-32-gb-rom-3-gb/p/MLM2004452865#reviews,Teléfonos Inteligentes Android Baratos 4g I15 Pro Max 6.79 En Ram3gb Y Rom32gb Gris,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/apple-iphone-11-128-gb-rojo-grado-a/up/MLMU3184906156#reviews,Apple Iphone 11 128 Gb Rojo Grado A (product)red (Reacondicionado),CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/apple-iphone-14-128gb-amarillo-estetica-9-bateria-de-8090-grado-a-esim-celular-reacondicionado/up/MLMU495638470#reviews,Apple Iphone 14 128gb Amarillo Estética 9 Batería De 80-90% Grado A Esim Celular Reacondicionado Amarillo,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/patente-de-refrigeracion-liquida-nubia-redmagic-magnet-cool/p/MLM2007586485#reviews,Patente De Refrigeración Líquida Nubia Redmagic Magnet Cool,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://www.mercadolibre.com.mx/apple-iphone-16-128gb-rosa/p/MLM47604145#reviews,Apple iPhone 16 (128gb) - Rosa,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count#reviews,Aiek A8 Pro-a 3.0-inch Mini 3g Red Phone 2+16g Android 9.0 Niños Teléfono Móvil Regalo De Cumpleaños Dar Pegatinas,CRITICAL_ERROR,CRITICAL_ERROR,N/A,N/A,N/A,N/A,N/A
