title,offer_type,rating,review_count,old_price,new_price,JM,condition,review_index,review_text,review_likes,review_stars,review_date
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,15,Excelente cumple lo que promete.,1,5,14 abr. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,16,"El producto bien, solo no me preguntaron para la factura.",1,5,12 abr. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,17,Buen producto solo que se necesita un protector de pantalla más resistente.,1,4,28 mar. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,18,Excelente en relación valor-precio.,1,5,19 mar. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,19,Cumple con la descripción es execelente la duración de la pila es muy buena le dura 2 días.,1,5,15 mar. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,20,"Super bueno, claro algo pesado pero hasta el momento ha salido excelente.",1,5,13 mar. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,21,Exelente muy bonito.,1,5,26 feb. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,22,Es un excelente teléfono eso si un poquito difícil de configurar al inicio pero luego todo excelente.,1,5,17 feb. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,23,Cumple con todo lo mencionado 10/10. 120 hz. 512 memoria. 16 de ram.,1,5,06 feb. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,24,Se ve de buen calidad.,0,5,16 mar. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,25,✨.,0,5,12 mar. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,26,,0,5,03 abr. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,27,Esta muy bien lo recomiendo.,0,5,01 abr. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,28,Se ve muy bien espero me dure mucho tiempo gracias.,0,5,02 mar. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,29,"Llevo poco tiempo con en el, todavía lo estoy probando más adelante opinaré si funciona al 100%.",0,5,23 may. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,30,Muy bueno y robusto para uso rudo.,0,4,23 may. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,31,Ecxelente muy bueno lo recomiendo al 💯.,0,5,22 may. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,32,Es un productor especialmente para los distraído que se les cae o se les moja comole perfectamente con lo establecido. Muy contento con el producto.,0,5,22 may. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,33,Muy buen accesorio.,0,5,21 may. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,34,"El teléfono es muy bueno, resistente, de buena calidad, contra el agua, se puede sumergir , pero la camara es muy mala, para la cantidad de píxeles que dice tener, toma fotos muy malas, yo compré el celular primordialmente por la cámara y la verdad me decepcionó bastante, es un buen celular para juegos o redes sociales , es rápido, pero si quieres tomar fotos definitivamente no lo recomiendo.",0,4,19 may. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,35,"Es muy buen equipo de telefonía, la batería dura bastante, su cámara no es la mejor del mundo pero tiene una calidad bastante aceptable, se siente de buenos materiales y con bastante calidad, una memoria bastante amplia, su tiempo de carga no es el más rápido pero es bueno. Lo único malo es que resulta un poco difícil encontrar accesorios como fundas, micas protectoras, etc.",0,5,19 may. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,36,"Excelente calidad, muy buen desempeño, no esta tan pesado, la pila dura poco más de dos días.",0,5,18 may. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,37,"Si le hace un poco lento, pence qué tendría más velocidad pero por el. Precio está bien lo que buscaba era durabilidad con la pila tenía un iphone pero no me. Duraba la pila y era una lata estar cargando lo a cada rato.",0,5,17 may. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,38,Excelente.,0,5,16 may. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,39,"Se calienta bastante durante las descargas prolongadas, solo descargó 24gb para instalar honkai star rail y aún teniéndolo sobre un soporte estaba hirviendo, fuera de ahí va genial.",0,5,14 may. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,40,"El celular es bueno, la camara es regular, el flash no es bueno, el nightshot es regular, la batería dura en uso común un par de días, tiene muy buen almacenamiento, y de día salen bien las fotos.",0,4,14 may. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,41,"Excelente, camara totalmente nítida buena recepción de señal en ambas sim.",0,5,14 may. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,42,Excelente.,0,5,13 may. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,43,Me hasta el momento el producto a trabajado bien a cumplido con las prestaciones que ofrece.,0,4,12 may. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,44,Funcional.,0,5,11 may. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,45,"Una joya de teléfono, realmente no se traba, ya le exigí a propósito y no se traba nada, ya resistió varias caídas fuertes sin problema, la cámara no es la mejor que existe pero si es muy buena, en resumen, muy recomendable.",0,5,10 may. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,46,"Muy bueno , muy pesado pero bueno.",0,5,09 may. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,47,"Esta genial, más que suficiente para mi vida diaria.",0,5,07 may. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,48,Excelente.,0,5,03 may. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,49,Excelente.,0,5,02 may. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,50,Muy pesado.,0,4,01 may. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,51,"Super equipo, muy recomendado corre el call of duty muy bien.",0,5,30 abr. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,52,Excelente.,0,5,30 abr. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,53,Excelente producto.,0,5,29 abr. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,54,Me duró muy poco tiempo la alegría de traerlo 🤦.,0,4,29 abr. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,55,Buen telefono muy duradero exelente para personas con trabajos duros.,0,5,28 abr. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,56,"No puedo opinar aún de la duración del celular, pero es bueno lo demás hasta ahora todo bien.",0,4,27 abr. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,57,"Todo bien excepto que la batería se acaba muy rápido, por la capacidad que anuncian pensé que al menos duraría el doble de mi teléfono anterior pero no solo son unas horas de diferencia, además tarda más de 3 horas en cargar del 20 al 100 y con la carga rápida, pero solo si no usas el cel mientras carga sino cambia ha carga normal y tarda aún mas.",0,4,25 abr. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,58,Muy funcional de acuerdo a su precio.,0,5,24 abr. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,59,Esta muy bueno el teléfono lo malo que no trae el método eap trae el peap pero me unieras gustado que tragera el método eap qué es el que ocupo en la empresa donde travajo ya que la empresa protege su wifi con este método y ocupamos cuentas personalizadas y contraseñas individuales pero de lo de más que promete cumple con lo dicho.,0,5,23 abr. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,60,Muy bueno producto buena imagen. Almacenamiento excelente. Buena calidad. Lo único si es la batería dura dos días de forma normal como otros con menos mah.,0,5,23 abr. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,61,"A veces se pierde la señal, pero fuera de ahí todo bien.",0,5,23 abr. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,62,Es una bestia de poder. Estoy feliz.,0,5,21 abr. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,63,"El precio está muy bien, llevo poco usándolo y me parece ke cumple con lo ke yo esperaba.",0,5,21 abr. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,64,"La pila dura días, la calidad de la pantalla es buena, buena relación precio-calidad.",0,5,19 abr. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,65,Buen producto tomando en cuenta el costo/beneficio.,0,5,17 abr. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,66,"Hasta ahora ha funcionado muy bien, tuve problemas con las notificaciones de whatsapp porque no llegaban los mensajes pero después de revisar la opción duraspeed en la configuración del teléfono ya funciona normal.",0,5,17 abr. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,67,"Es igual a la imagen, se calienta cuando se carga. Y si tarda algo para cargar, la batería si dura un día si utilizas mucho, es pesado y es igual a la imagen y descripción.",0,4,15 abr. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,68,Llevo 2 semanas y de momento parece todo muy bien.,0,5,14 abr. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,69,No podré dar una reseña como tal del equipo pues no fue para mí pero lo que si puedo decir es que es un equipo más para uso rudo se ve de aguante para caídas y es un teléfono pesado.,0,5,11 abr. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,70,Excelente producto.,0,5,11 abr. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,71,Cumple lo que promete en la descripción.,0,5,10 abr. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,72,Muy buen producto.,0,5,08 abr. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,73,"Buen producto calidad precio, la cámara malísima!.",0,5,08 abr. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,74,"Es un teléfono muy bueno, para el que está en trabajo de obra, más sin embargo la doble pantalla no fue tan útil como esperaba, ya que por eso tengo reloj y la misma pantalla frontal. No está mal visto, es muy elegante en lo rudo que es, cumple todo lo prometido.",0,5,08 abr. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,75,Tengo poco tiempo con el celular hasta el momento todo excelente.,0,5,08 abr. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,76,"Exelente calidad precio y durabilidad, hasta ahora todo bien, está diseñado para los que tienen trabajos rudos. Gracias.",0,5,07 abr. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,77,Le falta una aplicación para hacer la transferencia de informacion.,0,4,05 abr. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,78,"Excelente, mucho mejor de lo que esperaba, el único punto débil es la cámara, si bien no es mala, tarda en tomar las fotos, y su cámara de 100 mega píxeles es más tardada aun, fuera de eso todo bien, aunque si es algo pesado.",0,5,05 abr. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,79,Lo pedí para mi papá y le funciona bien.,0,5,04 abr. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,80,"Buen teléfono, la verdad esta increíble y los materiales son de excelencia. Recomendado para los que trabajamos en actividades acuáticas, deportivas y puede haber muchos tipos de riesgos a que se caiga o golpee.",0,5,04 abr. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,81,"Bastante resistente, para trabajos duros donde se maltrata sin pasarle nada. Muy recomendable.",0,5,03 abr. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,82,Excelente.,0,5,03 abr. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,83,"Increíble. Excelente teléfono, muy funcional y con características de alta gama.",0,5,03 abr. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,84,"Muy buen producto, justo lo que necesitaba.",0,5,01 abr. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,85,"Solo siento que la batería dura menos de lo que debería durar, solo dura 2 días, mi espsa tiene la versión 8 que compró el año pasado y le duraba más que la mia, casi 3 días. Todo lo demás está perfecto.",0,5,01 abr. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,86,Muy bien exelente equipo si cumple con los que disen de el.,0,5,01 abr. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,87,Excelente producto en calidad y precio.,0,4,31 mar. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,88,Es genial.,0,5,30 mar. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,89,Muy bueno. Falta probarlo para las caídas y en el agua.,0,5,29 mar. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,90,Muybueno.,0,5,28 mar. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,91,"Excelente equipo , si dura tres días la pila con uso constante. Para juegos igual aguanta bastante bien.",0,5,28 mar. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,92,Muy buena compra.,0,5,28 mar. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,93,"Muy contento con el teléfono, aunque la cámara me quedo a deber, aún así toma buenas fotos! teléfono muy rápido.",0,5,27 mar. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,94,Le encantó a mi esposo.,0,5,25 mar. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,95,Justo lo que esperaba.,0,5,24 mar. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,96,Muy buena calidad todo bien nadamas falta meterlo al agua saludos.,0,5,24 mar. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,97,Muy bueno.,0,5,24 mar. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,98,Muy bueno.,0,5,23 mar. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,99,Excelente me encantó.,0,5,21 mar. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,100,Justamente a mis necesidades.,0,4,21 mar. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,101,Excelente equipo.,0,5,21 mar. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,102,La verdad es un buen teléfono muy rápido en todo no se traba dura bastante la batería la camara se mira bien es muy resistente sin duda lo volveria a comprar.,0,5,20 mar. 2025
Cubot Kingkong X 5g Dual Sim 512 Gb Negro 16 Gb Ram Android 14,OFERTA DEL DÍA,4.5,316,0.0,5335.0,0,Nuevo,103,Excelente teléfono lo recomiendo mucho trae excelentes prestaciones.,0,5,20 mar. 2025
